False, Charging_F, 17-05-2018 17.00, 66
False, Charging_F, 17-05-2018 18.00, 62
False, Charging_F, 17-05-2018 19.00, 57
False, Charging_F, 17-05-2018 20.00, 56
False, Charging_F, 17-05-2018 21.00, 55
False, Charging_F, 17-05-2018 22.00, 52
False, Charging_F, 17-05-2018 23.00, 48
False, Charging_F, 18-05-2018 00.00, 47
False, Charging_F, 18-05-2018 01.00, 46
False, Charging_F, 18-05-2018 02.00, 37
False, Charging_F, 18-05-2018 03.00, 23
False, Charging_F, 18-05-2018 04.00, 23
False, Charging_F, 18-05-2018 05.00, 16
False, Charging_F, 18-05-2018 06.00, 16
False, Charging_F, 18-05-2018 07.00, 15
False, Charging_F, 18-05-2018 08.00, 15
False, Charging_F, 18-05-2018 09.00, 13
True, Charging, 18-05-2018 09.05, 12
False, Charging_F, 18-05-2018 09.27, 58
True, Charging, 18-05-2018 09.45, 57
False, Charging_F, 18-05-2018 10.00, 79
False, Charging_F, 18-05-2018 10.08, 85
True, Charging, 18-05-2018 10.08, 85
False, Charging_F, 18-05-2018 10.18, 89
True, Charging, 18-05-2018 10.18, 89
False, Charging_F, 18-05-2018 10.22, 90
False, Charging_F, 18-05-2018 11.00, 88
False, Charging_F, 18-05-2018 12.00, 85
False, Charging_F, 18-05-2018 13.00, 85
False, Charging_F, 18-05-2018 14.00, 81
